"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1791387502835839378","Fri May 17 08:37:17 +0000 2024","0","fatporta came up with another tactic to disrespect our legends. one uped the messi fiasco","1791387502835839378","","","en","","0","0","0","https://twitter.com/Nikhil7877/status/1791387502835839378","1295023670427971585","Nikhil7877"
"1791387497269698985","Fri May 17 08:37:16 +0000 2024","1","Laporta despidio a Messi y ahora despedira a Xavi التاريخ سيذكرك بالسوء La historia te recuerda lo malo #تشافي #لابورتا https://t.co/LxGseOKYdA","1791387497269698985","https://pbs.twimg.com/media/GNxJb2bW4AE2_tg.jpg","","ca","","0","0","0","https://twitter.com/imranchair90082/status/1791387497269698985","1639050144837517313","imranchair90082"
"1791387494337876088","Fri May 17 08:37:15 +0000 2024","0","I can t believe the Matip Messi and Ronaldo era is going to an end now","1791387494337876088","","","en","M1 Northbound","0","0","0","https://twitter.com/tin0_sk/status/1791387494337876088","221331429","tin0_sk"
"1791379273246208263","Fri May 17 08:37:09 +0000 2024","1","@Hassan__messi عوفهم ناس متخلفة عرفناهم بعد","1791387470262591766","","Hassan__messi","ar","IRAQ","0","0","0","https://twitter.com/Y7_M4_D16/status/1791387470262591766","1755184407596425216","Y7_M4_D16"
"1791387451837005993","Fri May 17 08:37:05 +0000 2024","0","Que putazo me di alv ‍","1791387451837005993","","","es","","0","0","0","https://twitter.com/nicors_280517/status/1791387451837005993","1658676188288524288","nicors_280517"
"1791381982204600735","Fri May 17 08:37:04 +0000 2024","0","@TenHagEra Messi in there ","1791387446833299630","","TenHagEra","en","","0","0","0","https://twitter.com/mbappe_era10/status/1791387446833299630","1515225169094135811","mbappe_era10"
"1791387442584449077","Fri May 17 08:37:03 +0000 2024","0","Laporta wasn t angry when we fell out of the UCL Oga wasn t angry when Messi left Oga wasn t even angry that we weren t able to sign a proper busquet replacement But he s angry for someone saying the truth . Uncle Lapo How has your anger helped FCB before Sit down joor ","1791387442584449077","","","en","Nigeria","0","0","0","https://twitter.com/AguMatthew09/status/1791387442584449077","875315921778298881","AguMatthew09"
"1791210908665905535","Fri May 17 08:37:02 +0000 2024","1","@AlexB83004963 @clemthollon2 @ArthurPerrot @meltcen @RMCsport Tu crois réellement qu'un petit club de ligue 1 aurait pu ramener des Messi Neymar ect sans apport du Qatar ??? On sait que vous avez touché près d'un milliard en sponsoring bidon venant du Qatar et ça vous ne pouvez pas le nier","1791387440969609326","","damien_brulin","fr","Viroinval, Belgique","0","0","0","https://twitter.com/damien_brulin/status/1791387440969609326","1384931305444593667","damien_brulin"
"1791387425018610073","Fri May 17 08:36:59 +0000 2024","0","I have seen some magnificent footballers live. The list is Messi Neymar then Thiago Alcantara. An absolute Wizard of a player. Makes the hard stuff look simple! ","1791387425018610073","","","en","","0","0","0","https://twitter.com/KennaNgoma/status/1791387425018610073","1110503212417724417","KennaNgoma"
"1791029830248518140","Fri May 17 08:36:52 +0000 2024","0","@GTSytb J'suis l'un des plus grands fans de Messi mais je ne parle jamais mal de CR7 car il a fait tellement de chose pour ce sport les 2 sont pratiquement egaux juste que l'autre a tout gagné","1791387396002677111","","GTSytb","fr","","0","0","0","https://twitter.com/ZampaktoM/status/1791387396002677111","1156953086725935105","ZampaktoM"
