"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1791400562665074714","Fri May 17 09:32:28 +0000 2024","0","@Kathy1Jenkins Good morning 🇺🇸 Trump gets to go to Barron's graduation today! Unfortunately he has to go back to the show on Monday. Enjoy your day!","1791401389601722578","","Kathy1Jenkins","en","Sun Lakes, AZ","0","0","0","https://twitter.com/carrivogl_carri/status/1791401389601722578","3028887839","carrivogl_carri"
"1791228177815163105","Fri May 17 09:32:27 +0000 2024","0","@DalenBobAtx @legitbrittFLA @BidenHQ Inflation was 1.3% whe. Trump left office. Biden is eliminating the middle class and you cheer for it.","1791401386657087533","","DalenBobAtx","en","","0","0","0","https://twitter.com/ExistentialDo/status/1791401386657087533","1465301546367868929","ExistentialDo"
"1790760937420366207","Fri May 17 09:32:27 +0000 2024","0","@jebekarue @Mericamemed @Travis_4_Trump Trumpers are always posting bs memes that leave out information. The chains he was talking about had to do with the economy. If anyone wanted to put people back in real chains it's the Republican party https://t.co/pig1iIH7aP","1791401386157998416","","jebekarue","en","","0","0","0","https://twitter.com/Lisadoll72/status/1791401386157998416","1643735928828055558","Lisadoll72"
"1790909362011304128","Fri May 17 09:32:25 +0000 2024","0","@Isabelle5837 Yes absolutely...","1791401378474049765","","Isabelle5837","en","in a messed up world 🌎 ","0","0","0","https://twitter.com/GaryTrumpFan1/status/1791401378474049765","1421041551858339843","GaryTrumpFan1"
"1791172684803440654","Fri May 17 09:32:25 +0000 2024","0","@denisedwheeler Make no mistake there isnt a republican alive who thinks Trump will get a fair trial. We all know Dems will convict We all know SCOTUS will overturn the conviction.","1791401376981168403","","denisedwheeler","en","","0","0","0","https://twitter.com/JunkyPostoffice/status/1791401376981168403","1267251578047565824","JunkyPostoffice"
"1791344144214102461","Fri May 17 09:32:24 +0000 2024","0","@ballerzooon @100xAltcoinGems @Trump_wifnohat Prepare for a major breakthrough with #Trumpwifnohat!","1791401374598476071","","ballerzooon","en","Nigeria","0","0","0","https://twitter.com/tukurt03/status/1791401374598476071","1749126951321665536","tukurt03"
"1790893434724630640","Fri May 17 09:32:24 +0000 2024","0","@TheTrumpest45 You should use examples that match your question. Trump did rape many many times","1791401371255607740","","TheTrumpest45","en","Michigan, USA","0","0","0","https://twitter.com/Nathan19704976/status/1791401371255607740","1352367734751944710","Nathan19704976"
"1791267349682655710","Fri May 17 09:32:21 +0000 2024","0","@RpsAgainstTrump They invented the word obnoxious to describe Trump.","1791401358840512711","","RpsAgainstTrump","en","","0","0","0","https://twitter.com/Foreversideways/status/1791401358840512711","29433171","Foreversideways"
"1790795301244039580","Fri May 17 09:32:21 +0000 2024","0","@spectacula16603 @1StrongBlack1 @VivaDido @Travis_4_Trump He does when the violations occur in New York.","1791401358371041711","","spectacula16603","en","","0","0","0","https://twitter.com/LeftSideStrong5/status/1791401358371041711","1306165774466387968","LeftSideStrong5"
"1791399364306538909","Fri May 17 09:32:18 +0000 2024","0","@allindianbitchh i think it's really important to evaluate which one of them is worse. both biden and trump are EVIL but the condition of america will be MUCH WORSE if trump becomes president","1791401347210006725","","allindianbitchh","en","she/her","0","0","0","https://twitter.com/m1lkeyedmender/status/1791401347210006725","1529527913150058497","m1lkeyedmender"
"1791052918663397745","Fri May 17 09:32:18 +0000 2024","0","@TRUMP_ARMY_ It absolutely is. Why would people be opposed to making America great again? You would think this is one thing we could all agree on but sadly that's not the case. I put the blame on the mainstream propaganda media. They constantly lie to people.","1791401347008385261","","TRUMP_ARMY_","en","","0","0","0","https://twitter.com/Angry_Patriot_1/status/1791401347008385261","1598006011901665282","Angry_Patriot_1"
"1791052252054237222","Fri May 17 09:32:17 +0000 2024","0","@TRUMP_ARMY_ Pictures mean nothing! Trump barely sees his kids. He didn't want Baron or Tiffany. He is most unchristian unfamiliar man ever! You are supporting a con man serial liar desperate bully.","1791401343476809894","","TRUMP_ARMY_","en","New York, USA","0","0","0","https://twitter.com/SewMichelleU/status/1791401343476809894","832029552750817281","SewMichelleU"
"1791262259873755145","Fri May 17 09:32:16 +0000 2024","0","@RepRaskin I wish all the Democrats are on the news shows. Praising Biden. Trump has his Magets all over every news station","1791401340339421289","","RepRaskin","en","","0","0","0","https://twitter.com/52Frog/status/1791401340339421289","3386159547","52Frog"
"1791059373696950346","Fri May 17 09:32:16 +0000 2024","0","@FLALoudMouth Trump is the king of lying and you know that. As for the porn star there is no comparison she just wanted us to feel sorry for her.","1791401337227231317","","FLALoudMouth","en","Chambly","0","0","0","https://twitter.com/PaulThemens/status/1791401337227231317","394176294","PaulThemens"
